零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K700260960,下背门里板分总成,P,07A02,A-10,0.5,-0.5,0.081,0.097,0.089,0.109
K700260960,下背门里板分总成,P,07A02,A-10,0.5,-0.5,-0.139,-0.131,-0.125,-0.105
K700260960,下背门里板分总成,P,07A02,A-11,0.5,-0.5,0.066,0.056,0.06,0.065
K700260960,下背门里板分总成,P,07A02,A-11,0.5,-0.5,-0.1,-0.098,-0.085,-0.07
K700260960,下背门里板分总成,P,07A02,A-12,0.5,-0.5,0.003,0.008,0.012,0.015
K700260960,下背门里板分总成,P,07A02,A-12,0.5,-0.5,0.106,0.114,0.131,0.134
K700260960,下背门里板分总成,P,07A02,A-13,0.5,-0.5,0.273,0.259,0.262,0.256
K700260960,下背门里板分总成,P,07A02,A-13,0.5,-0.5,-0.169,-0.203,-0.173,-0.204
K700260960,下背门里板分总成,P,07A02,A-14,0.5,-0.5,-0.011,-0.022,-0.021,-0.03
K700260960,下背门里板分总成,P,07A02,A-14,0.5,-0.5,-0.178,-0.178,-0.167,-0.174
K700260960,下背门里板分总成,P,07A02,A-15,0.5,-0.5,0.022,0.009,0.002,-0.019
K700260960,下背门里板分总成,P,07A02,A-15,0.5,-0.5,-0.12,-0.15,-0.147,-0.161
K700260960,下背门里板分总成,P,07A02,A-16,0.5,-0.5,0.064,0.061,0.068,0.069
K700260960,下背门里板分总成,P,07A02,A-16,0.5,-0.5,0.113,0.119,0.126,0.114
K700260960,下背门里板分总成,P,07A02,A-17,0.5,-0.5,0.094,0.067,0.067,0.07
K700260960,下背门里板分总成,P,07A02,A-17,0.5,-0.5,0.112,0.122,0.147,0.132
K700260960,下背门里板分总成,P,07A01,A-1,0.6,-0.6,0.102,0.097,0.094,0.098
K700260960,下背门里板分总成,P,07A01,A-1,0.6,-0.6,0.184,0.197,0.195,0.2
K700260960,下背门里板分总成,P,07A01,A-2,0.6,-0.6,0.03,0.057,0.044,0.059
K700260960,下背门里板分总成,P,07A01,A-2,0.6,-0.6,0.071,0.076,0.086,0.055
K700260960,下背门里板分总成,P,07A01,A-3,0.6,-0.6,-0.02,-0.004,-0.013,-0.01
K700260960,下背门里板分总成,P,07A01,A-3,0.6,-0.6,0.07,0.061,0.073,0.017
K700260960,下背门里板分总成,P,07A01,A-4,0.6,-0.6,0.062,0.046,0.047,0.042
K700260960,下背门里板分总成,P,07A01,A-4,0.6,-0.6,0.273,0.255,0.263,0.247
K700260960,下背门里板分总成,P,09A01,A-5,0.6,-0.6,-0.185,-0.301,-0.191,-0.085
K700260960,下背门里板分总成,P,09A01,A-5,0.6,-0.6,-0.172,-0.204,-0.123,-0.055
K700260960,下背门里板分总成,P,10A01,A-6,0.6,-0.6,-0.193,-0.18,-0.202,-0.203
K700260960,下背门里板分总成,P,10A01,A-6,0.6,-0.6,-0.159,-0.142,-0.133,-0.233
K700260960,下背门里板分总成,P,12A01,A-7,0.6,-0.6,-0.145,-0.221,-0.13,-0.094
K700260960,下背门里板分总成,P,12A01,A-7,0.6,-0.6,-0.005,-0.025,0.06,0.118
K700260960,下背门里板分总成,P,12A01,A-8,0.6,-0.6,-0.081,-0.078,-0.033,-0.089
K700260960,下背门里板分总成,P,12A01,A-8,0.6,-0.6,-0.331,-0.318,-0.286,-0.293
K700260960,下背门里板分总成,P,13A01,A-9,0.6,-0.6,-0.129,-0.119,-0.147,-0.152
K700260960,下背门里板分总成,P,13A01,A-9,0.6,-0.6,-0.104,-0.086,-0.078,-0.177
K700260960,下背门里板分总成,P,13A01,A-10,0.6,-0.6,-0.097,-0.09,-0.125,-0.134
K700260960,下背门里板分总成,P,13A01,A-10,0.6,-0.6,0.11,0.126,0.132,0.032
K700260960,下背门里板分总成,P,09A02,A-1,0.6,-0.6,0.075,0.065,0.008,0.077
K700260960,下背门里板分总成,P,09A02,A-2,0.6,-0.6,0.254,0.243,0.19,0.187
K700260960,下背门里板分总成,P,10A02,A3,0.6,-0.6,0.311,0.211,0.2,0.235
K700260960,下背门里板分总成,P,10A02,A4,0.6,-0.6,0.511,0.525,0.456,0.504
K700260960,下背门里板分总成,P,12A02,A-5,0.6,-0.6,-0.036,-0.048,-0.133,-0.082
K700260960,下背门里板分总成,P,12A02,A-6,0.6,-0.6,-0.494,-0.428,-0.561,-0.466
K700260960,下背门里板分总成,P,12A02,A-7,0.6,-0.6,0.028,0.007,-0.076,-0.023
K700260960,下背门里板分总成,F,12A03,A-5~A-7,0.6,0,0.522,0.435,0.485,0.443
